C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 3 (Infinite Series)\3.1.1 Sequences_Notes.docx|1|A set of arrows that points to each term indicating which term it is in the list.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 3 (Infinite Series)\3.4.1 Integral Test_Notes.docx|1|A picture of the curve y=1/x^2.  On the interval [1,infinity) the area beneath the curve is being approximated by left endpoint rectangles of width 1.  These rectangles represent the terms of the series.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 3 (Infinite Series)\3.4.1 Integral Test_Notes.docx|2|A picture of the curve y=1/x^2.  On the interval [1,infinity) the area beneath the curve is being approximated by right endpoint rectangles of width 1.  These rectangles represent the terms of the series, excluding the first term.
C:\Users\me\OneDrive - William Rainey Harper College\Summer 2026\MTH 201\Notes UPDATED\Ch. 3 (Infinite Series)\3.6 Alternating Series_Notes.docx|1|A picture that intuitively describes the error bounding formula mentioned in the theorem.  Partial sums are marked along the horizontal axis and the distances between consecutive partial sums are identified as specific terms of the series.  
